blue,green,red,re_1,re_2,re_3,re_4,swir_1,swir_2,G_over_R,G_over_B,B_over_R,B_over_NIR_plus_G,SABI,kab1,NDWI,MNDWI,NDMI,NDCI,CHL1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SVD1,SVD2,SVD3,SVD4,SVD5,SVD6,SVD7,SVD8,SVD9,SVD10,SVD11,SVD12,SVD13,SVD14,SVD15,SVD16,SVD17,SVD18,SVD19,blue_bin,green_bin,red_bin,re_1_bin,re_2_bin,re_3_bin,re_4_bin,swir_1_bin,swir_2_bin,G_over_R_bin,G_over_B_bin,B_over_R_bin,B_over_NIR_plus_G_bin,SABI_bin,kab1_bin,NDWI_bin,MNDWI_bin,NDMI_bin,NDCI_bin,CHL1_bin,PC1_bin,PC2_bin,PC3_bin,PC4_bin,PC5_bin,PC6_bin,PC7_bin,PC8_bin,PC9_bin,PC10_bin,PC11_bin,PC12_bin,PC13_bin,PC14_bin,PC15_bin,PC16_bin,PC17_bin,PC18_bin,PC19_bin,PC20_bin,SVD1_bin,SVD2_bin,SVD3_bin,SVD4_bin,SVD5_bin,SVD6_bin,SVD7_bin,SVD8_bin,SVD9_bin,SVD10_bin,SVD11_bin,SVD12_bin,SVD13_bin,SVD14_bin,SVD15_bin,SVD16_bin,SVD17_bin,SVD18_bin,SVD19_bin,chl_a
1197,1520,1208,1269,731,762,595,461,413,1.258278146,1.26984127,0.99089404,1520.943262,0.022451233,11.60524771,0.089996414,0.572684946,-0.024626564,0.024626564,11.98360656,0.225625245,-0.05959871,-0.015607792,-0.03499534,0.044851846,-0.022368362,0.006193954,0.001672505,0.005520816,0.000201197,-0.005779315,0.00060158,-0.003310923,0.001322713,-0.000669169,-0.00067117,0.000317556,-0.000761741,1.45E-07,-2.05E-17,2.08451202,0.163877322,0.034479228,-0.044601699,-0.040266264,0.040034164,-0.016636268,0.006262698,-0.003349349,0.004780971,-0.000123031,-0.005810857,-0.003185091,0.000758586,0.000980085,-0.001164744,0.000371673,0.000502281,-0.000761733,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,6.57
1215,1543,1230,1286,748,748,587,476,428,1.254471545,1.269958848,0.987804878,1543.94479,0.020304569,11.62813542,0.090844821,0.565702689,-0.022257552,0.022257552,13.35714286,0.248760431,-0.061589596,-0.02296942,-0.040131284,0.049327498,-0.025496531,0.003345658,0.000875615,0.006618489,-0.001896885,-0.006654949,0.001073771,-0.001026542,-0.002215876,-0.002879983,-0.00191386,0.002282593,-0.001029188,3.48E-07,-2.02E-17,2.096678883,0.183615684,0.031605661,-0.052030051,-0.045490862,0.04366799,-0.019672693,0.003551512,-0.004562751,0.004989177,-0.002247271,-0.006697813,-0.000872375,0.000390171,-0.003063158,-0.002049847,0.00062173,0.002810138,-0.001034078,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,6.52
1201,1518,1212,1253,746,765,604,468,424,1.252475248,1.263946711,0.990924092,1518.9585,0.015079073,11.59269776,0.095633345,0.563336766,-0.01663286,0.01663286,18.19512195,0.226965916,-0.048753573,-0.03429885,-0.045859455,0.056231114,-0.015643659,0.011639303,-0.001770638,0.00380666,0.000243092,-0.004543012,-0.000403864,-0.002028133,-0.00085409,-0.001668858,1.23E-05,0.002299779,-0.001285442,2.48E-07,-4.50E-19,2.087832031,0.164169304,0.013708723,-0.051299463,-0.055297061,0.044508641,-0.011162875,0.011827965,-0.003763426,0.001304487,0.000231763,-0.004541892,-0.002069155,-7.71E-05,-0.001403799,-0.001277612,-0.001086695,0.00200454,-0.001285867,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,6.59
1221,1534,1223,1304,768,763,605,484,436,1.254292723,1.256347256,0.998364677,1534.93635,0.029401089,11.59484063,0.081042988,0.557360406,-0.032053819,0.032053819,9.481481481,0.2529935,-0.04460996,-0.002570269,-0.022906922,0.027253659,-0.031340539,0.000979766,0.00290262,0.006484109,-0.000964579,-0.007345273,0.000994503,0.000527169,-0.002289002,-0.002614435,-0.003437775,0.000844029,-0.000784385,1.52E-07,-1.77E-17,2.081190681,0.195782431,0.034075904,-0.032290636,-0.022726795,0.029379674,-0.025465045,0.001232984,-0.003130784,0.006804161,-0.001487479,-0.007399892,0.000627079,-0.000310205,-0.002966922,-0.001941142,0.00258127,0.002150476,-0.000790469,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,6.21
1182,1492,1181,1275,757,743,593,462,415,1.263336156,1.262267343,1.00084674,1492.927059,0.035153328,11.56359265,0.078424286,0.564761405,-0.038273616,0.038273616,8.053191489,0.210270973,-0.04117277,0.017656224,-0.013504808,0.022593361,-0.033045426,0.001755136,0.003542706,0.004799553,0.000356046,-0.00808952,0.00068544,0.001656878,-0.00342604,-0.003615839,-0.004473671,0.000419244,-0.000845049,1.04E-07,-1.84E-17,2.056431964,0.160391565,0.044117161,-0.014530139,-0.0146365,0.026473061,-0.027227911,0.002037478,-0.001238045,0.006637799,-0.000181681,-0.008140764,0.001683473,-0.000913136,-0.004353189,-0.002556738,0.003658386,0.002189029,-0.000852292,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,6.32
1182,1508,1171,1245,736,734,584,446,405,1.287788215,1.275803723,1.009393681,1508.949398,0.027509294,11.60391303,0.095532147,0.576581286,-0.030629139,0.030629139,9.945945946,0.201322266,-0.064897083,-0.014075133,-0.005424185,0.051497887,-0.029520654,0.006521836,0.002368036,0.004832867,0.001317327,-0.005479432,-0.001538768,-0.001333696,-0.003825287,-0.003768845,-0.002716091,0.0013711,-0.00098474,2.66E-07,-6.79E-19,2.083071417,0.13786321,0.035991579,-0.033793094,-0.017420328,0.055852373,-0.021271249,0.006547315,-0.002674505,0.004318415,0.001097157,-0.005486435,-0.001601865,-0.001818396,-0.004815151,-0.002442652,0.0016728,0.002281301,-0.000988176,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,6.09
1152,1473,1158,1237,708,719,553,434,386,1.272020725,1.278645833,0.994818653,1473.931285,0.030095238,11.57350476,0.087084871,0.584722969,-0.032985386,0.032985386,8.962025316,0.173553431,-0.061170974,0.007516679,-0.022518784,0.038231644,-0.029693279,0.002412744,0.002952285,0.003837711,0.000105902,-0.007696752,0.001052402,-0.001047857,-0.001807932,-0.00159602,-0.001711853,-7.43E-05,-0.000796125,1.71E-07,-1.89E-17,2.05668436,0.119442498,0.049999775,-0.027090303,-0.027942213,0.037774715,-0.023567891,0.002611188,-0.000969329,0.005334838,-0.000337674,-0.007743009,-0.000901995,0.000293385,-0.002214917,-0.000964087,0.001522027,0.000642926,-0.00079906,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,6.52
1176,1466,1176,1233,689,707,539,416,385,1.246598639,1.246598639,1,1466.953771,0.021574565,11.50869282,0.08632827,0.584008644,-0.02366127,0.02366127,12.0877193,0.173595812,-0.046271035,-0.021801121,-0.046456341,0.018464999,-0.026320303,0.004800843,0.001391596,0.003122525,0.002259696,-0.002073825,0.00140118,0.00030224,0.000608301,0.000576569,-0.001163678,0.00059142,-0.000761778,3.50E-08,-3.93E-17,2.050359474,0.122350709,0.022907271,-0.052145103,-0.038460641,0.014614098,-0.022608198,0.005201295,-0.000712929,0.004830598,0.001815362,-0.002115435,0.000494616,0.000532978,0.00082643,0.00017738,0.000758065,0.001018098,-0.000764458,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,6.59
1151,1460,1142,1180,672,697,542,418,385,1.278458844,1.268462207,1.007880911,1460.975424,0.014553811,11.54196753,0.106060606,0.582655827,-0.016365202,0.016365202,17.68421053,0.147653363,-0.055764904,-0.045669108,-0.034196886,0.064096956,-0.022559537,0.010609037,-0.002177716,0.000439979,0.002165032,-0.002124054,-0.001296365,-0.00299592,-0.000637946,-0.000506355,-0.000343158,0.001434816,-0.001182364,2.82E-07,-1.84E-18,2.065864125,0.086912098,0.007922139,-0.053431012,-0.047769141,0.056226548,-0.01682656,0.010950804,-0.001051615,-0.000554,0.00226305,-0.00210505,-0.00316556,-0.000663877,-0.000740615,-0.000334338,-0.000363323,0.001403199,-0.001183227,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,6.55
1131,1436,1124,1180,661,685,526,405,376,1.277580071,1.269672856,1.006227758,1436.958475,0.021815349,11.51910484,0.097859327,0.584988962,-0.024305556,0.024305556,11.80357143,0.128394075,-0.051533782,-0.020939656,-0.02949948,0.049424757,-0.029266134,0.006680841,0.001196479,0.000972936,0.003103263,-0.00243022,-0.000283234,-0.001707241,-0.000553106,-7.40E-05,-0.000717082,0.000307961,-0.001072383,1.69E-07,-5.99E-17,2.043745463,0.075912293,0.022658526,-0.039025358,-0.038175644,0.045485654,-0.023118066,0.006986375,0.000563596,0.002709549,0.002875751,-0.002441897,-0.001750255,-0.000375404,-0.000492116,1.88E-05,0.000477376,0.000562924,-0.001073148,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,6.27
1137,1450,1121,1208,667,702,532,409,381,1.293487957,1.27528584,1.014272971,1450.941225,0.033629687,11.54376812,0.091045899,0.583833971,-0.037355088,0.037355088,7.666666667,0.141530147,-0.05785472,0.004551555,-0.001474996,0.038652986,-0.041362883,0.001457811,0.003172739,0.003724855,0.003985492,-0.003414462,6.93E-06,-0.00251944,-0.000118666,0.001064682,-0.000765361,-0.001638465,-0.000698697,1.05E-08,-2.08E-17,2.045229086,0.089582015,0.043722299,-0.020607494,-0.009284485,0.046603834,-0.033280662,0.001832101,-0.000522921,0.005924074,0.003518404,-0.003445439,-0.002518046,-0.00024536,0.000334594,0.000932901,0.001410703,-0.00113536,-0.000698292,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.41
1152,1443,1141,1196,649,677,526,408,369,1.264680105,1.252604167,1.009640666,1443.963211,0.021194605,11.49572424,0.093596059,0.592715232,-0.023534446,0.023534446,11.8,0.13866839,-0.050500864,-0.028586718,-0.035908942,0.029645636,-0.028345417,0.002866013,0.000994952,0.000115602,0.001439156,-0.003137729,0.000291007,-0.002817856,0.003526441,0.000366031,-0.002690662,-0.00036259,-0.000489675,3.93E-08,-1.77E-17,2.044973352,0.086446425,0.018790065,-0.050505086,-0.034130427,0.02750472,-0.023707486,0.003286811,0.001320774,0.002349488,0.001189493,-0.003160577,-0.002751089,0.000350662,0.003479709,-0.001234362,0.002400521,0.000706504,-0.000492499,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,6.73
1130,1420,1129,1174,635,670,501,393,362,1.257750221,1.256637168,1.00088574,1420.962521,0.017647059,11.47875942,0.094834233,0.593714927,-0.019539731,0.019539731,14.11111111,0.116153597,-0.047456854,-0.028966076,-0.051097165,0.034861414,-0.025565786,0.005086045,-0.000141622,-0.000241703,0.002313084,-0.002050683,0.001089376,-0.001830717,0.001934461,0.001986283,7.87E-05,-0.000103878,-0.000740236,7.95E-08,-5.97E-17,2.03293685,0.06728668,0.016733945,-0.052411015,-0.050194181,0.026124596,-0.021994461,0.005593548,0.001272347,0.001897816,0.002066834,-0.002075299,-0.001640692,0.000976067,0.002527687,0.001141945,8.45E-06,-9.95E-05,-0.000740719,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.45
1138,1441,1121,1193,662,690,521,412,372,1.285459411,1.266256591,1.015165031,1441.953898,0.027917798,11.51823733,0.094153379,0.589630447,-0.031114952,0.031114952,9.194444444,0.132675306,-0.054184141,-0.011884581,-0.013115113,0.037875094,-0.034281357,0.001935368,0.002240116,0.000914203,0.001542228,-0.005351487,-6.19E-05,-0.00235148,-0.000196543,0.000897349,-0.000678453,-0.000853055,-0.00072911,1.35E-07,-5.87E-17,2.044204567,0.080346094,0.030367924,-0.032112656,-0.018897035,0.041461753,-0.027586423,0.00228052,0.001141285,0.003309985,0.001250267,-0.005375048,-0.002357497,-0.000226471,0.000198412,0.000807683,0.000988614,-0.000466743,-0.000729407,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.49
1119,1430,1139,1176,668,680,530,409,360,1.25548727,1.27792672,0.982440737,1430.951531,0.014515496,11.52749145,0.097467383,0.597765363,-0.015982721,0.015982721,18.05405405,0.125737303,-0.058395899,-0.022399369,-0.061322704,0.053953042,-0.012890591,0.00932503,-0.002084764,-0.000912105,-0.00050326,-0.005760504,0.000823118,-0.001494674,0.000254105,-0.002357854,-0.001389057,0.001516326,-0.000954037,3.37E-07,2.45E-17,2.044962903,0.072319276,0.027773815,-0.049818677,-0.068977682,0.035921827,-0.010330607,0.009653484,0.000326756,-0.000814761,-0.000491935,-0.005769698,-0.001340945,0.0009193,-0.000634439,-0.002372422,0.000466563,0.001876107,-0.000957241,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,6.72
1105,1412,1111,1197,674,664,533,407,363,1.270927093,1.277828054,0.99459946,1412.923141,0.03416766,11.50818855,0.082407053,0.590985915,-0.037261698,0.037261698,7.837209302,0.11602874,-0.048649743,0.026152133,-0.025152609,0.027635181,-0.033272542,0.000197511,0.003323924,0.000766828,0.00084798,-0.006946693,0.001054864,0.000603462,-0.000398306,-0.004123485,-0.005978658,-5.80E-05,-0.000750752,5.51E-08,-5.82E-17,2.017824671,0.074340833,0.053868097,-0.012062998,-0.027829508,0.026062532,-0.02835011,0.000608897,0.002248927,0.004796191,0.000356164,-0.006996987,0.000714047,-0.000219058,-0.001730729,-0.004241825,0.005083908,0.002307658,-0.000759234,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,6.68
1107,1421,1101,1171,652,669,504,386,363,1.290644868,1.283649503,1.005449591,1421.945346,0.027689873,11.52810069,0.096450617,0.593049327,-0.030809859,0.030809859,9.314285714,0.106784614,-0.061478518,-0.002773454,-0.018338852,0.04978034,-0.035011036,0.004669758,0.002447748,0.002154763,0.003927843,-0.002425156,0.000116392,-0.000483893,-0.002850423,-0.000439414,-0.000475853,5.12E-05,-0.001191875,1.94E-07,-1.85E-17,2.035182033,0.055920284,0.040930338,-0.028005023,-0.028927375,0.049779587,-0.027741259,0.00497755,0.000347033,0.00448699,0.003551254,-0.002449162,-0.000491464,-0.000501566,-0.002753794,0.000558672,0.000442763,0.000284302,-0.001193,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,6.3
1088,1379,1076,1157,636,660,502,383,349,1.281598513,1.267463235,1.011152416,1379.940363,0.032833401,11.45399157,0.087539432,0.596064815,-0.036274071,0.036274071,7.851851852,0.076848882,-0.041218984,0.013244642,-0.017093629,0.025507167,-0.03509529,0.001555941,0.002893328,-0.000966912,0.003164886,-0.004632363,0.000348656,-0.000847072,0.000634317,0.000482709,-0.001877582,-0.001419495,-0.00082749,-6.37E-10,2.53E-19,2.003438566,0.038027776,0.038525316,-0.013462343,-0.019848894,0.026927516,-0.029862385,0.002026861,0.003491542,0.003620756,0.002774832,-0.004662846,-0.000813214,-0.000222622,0.000841858,1.28E-05,0.002240972,-0.000511477,-0.0008288,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.33
1100,1407,1089,1168,654,671,500,379,343,1.292011019,1.279090909,1.01010101,1407.941781,0.031511767,11.50507432,0.092815534,0.608,-0.035002215,0.035002215,8.278481013,0.092828241,-0.06410517,0.005603597,-0.011133876,0.03477752,-0.030998878,0.003529007,0.002706545,0.000771274,0.002704292,-0.005173643,4.04E-05,-0.000477521,-0.002519343,-0.000176012,-0.000432432,-0.000557714,-0.000984167,1.58E-07,-5.88E-17,2.027798797,0.043927604,0.048283347,-0.023409278,-0.017105696,0.037847443,-0.02470764,0.003782036,0.001489021,0.003592581,0.002387211,-0.005196038,-0.00049629,-0.000529348,-0.002353929,0.000694229,0.000673895,-0.000279406,-0.00098469,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,6.74
1112,1420,1098,1182,660,681,502,392,353,1.293260474,1.276978417,1.012750455,1420.940778,0.033175355,11.5152098,0.091468101,0.601804851,-0.036842105,0.036842105,7.857142857,0.107818873,-0.062245187,0.006901893,-0.005935172,0.033539883,-0.034948973,0.001413993,0.002852315,0.001334126,0.001966254,-0.006279036,0.000325857,-0.000833439,-0.002644899,0.000674793,7.81E-05,-0.000971852,-0.000876969,1.51E-07,-1.96E-17,2.03266576,0.058210742,0.048002442,-0.021333058,-0.011793232,0.039143521,-0.028210348,0.001738898,0.00117386,0.004116615,0.001601148,-0.006309583,-0.000804841,-0.000310788,-0.002166645,0.00158731,0.000456337,-0.000825575,-0.000877035,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,6.68
1080,1403,1103,1161,642,672,486,382,352,1.271985494,1.299074074,0.979147779,1403.930233,0.02335884,11.5359653,0.094383775,0.598860399,-0.025618375,0.025618375,11.06896552,0.092939927,-0.065125687,0.007678365,-0.048075238,0.057349583,-0.026058489,0.005845339,0.001949513,0.00160472,0.002094242,-0.004079801,0.00234743,-0.000680059,-0.002814488,0.000864352,0.002485778,-0.000165718,-0.001248072,3.16E-07,-1.90E-17,2.02493664,0.045332044,0.051979832,-0.030076323,-0.059253939,0.044603629,-0.020898986,0.006107576,0.000682453,0.004176427,0.001655925,-0.004127625,-0.000310253,0.001670838,-0.002375285,0.002152049,-0.001927824,-0.001043328,-0.001246515,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,6.42
1090,1396,1087,1148,641,655,483,379,355,1.284268629,1.280733945,1.00275989,1396.949477,0.024537409,11.4961367,0.097484277,0.594517419,-0.027293065,0.027293065,10.50819672,0.083891535,-0.053889824,-0.006536832,-0.029517395,0.050420846,-0.031835767,0.005377961,0.001771495,0.00026534,0.003211041,-0.002948892,0.000509251,0.000589146,-0.004086914,0.000199854,0.000698239,0.000442463,-0.001387655,2.73E-07,-1.83E-17,2.02187747,0.037023941,0.033292779,-0.029635479,-0.039654976,0.045578386,-0.025733793,0.005743976,0.001676644,0.0031809,0.002891608,-0.002972954,0.000632385,-0.000335109,-0.003689096,0.001722336,-0.000678646,0.000209341,-0.00138837,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,6.07
1084,1392,1073,1169,633,655,493,373,344,1.297297297,1.284132841,1.010251631,1392.927288,0.038772213,11.49782014,0.087075361,0.603686636,-0.042818912,0.042818912,6.59375,0.080024859,-0.060459993,0.027351777,-0.002251574,0.028663752,-0.042185757,-0.001277881,0.003397984,0.00168882,0.00374711,-0.004286396,0.00073194,-0.000854519,-0.000440969,5.74E-05,-0.002171158,-0.001805573,-0.000783135,-3.20E-08,-2.18E-17,2.01222639,0.037096362,0.060550339,-0.007801984,-0.007489676,0.035996752,-0.035337976,-0.000767642,0.00160755,0.005588724,0.003224076,-0.004328404,-0.000766609,-7.44E-05,-0.000307572,1.12E-05,0.002696981,-0.000710126,-0.000785377,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.54
1100,1399,1087,1144,647,668,496,375,336,1.287028519,1.271818182,1.011959522,1399.961538,0.022809124,11.48352045,0.100275265,0.612680115,-0.025549081,0.025549081,11.35087719,0.081767337,-0.061597327,-0.019576061,-0.023868161,0.04237733,-0.021023677,0.007939088,0.00102584,-0.001574408,0.002296619,-0.00468176,-0.000690793,-0.00098866,-0.002382652,0.000305285,0.000760779,0.000222765,-0.001112601,2.66E-07,-2.09E-17,2.031295178,0.030209937,0.029081125,-0.038747813,-0.031117466,0.039310513,-0.015818979,0.008090056,0.002249058,0.000529867,0.002239869,-0.004678933,-0.0011007,-0.000719124,-0.002077952,0.001181746,-0.000703314,-7.03E-05,-0.001111623,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,6.18
1101,1375,1116,1178,650,655,478,373,336,1.232078853,1.248864668,0.98655914,1375.934635,0.025040388,11.41604877,0.077164121,0.607247224,-0.027027027,0.027027027,10.48387097,0.088053837,-0.036527562,0.0084672,-0.066330042,-0.002045847,-0.02132078,0.002282561,0.002129511,-0.000860616,0.001317006,-0.005053652,0.003101906,0.003180357,-0.001067058,0.000763233,-0.00058213,0.000410785,-0.000433014,4.12E-08,-5.83E-17,1.993766907,0.054476308,0.037854185,-0.037287592,-0.050289501,-0.01317882,-0.021052844,0.002811236,0.003497393,0.004163935,0.000766467,-0.005118961,0.003598775,0.001282914,-0.000683738,0.001075523,0.000427844,0.000696805,-0.000436731,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,6.58
1071,1382,1073,1145,612,635,471,349,317,1.287977633,1.29038282,0.998136067,1382.935371,0.029351814,11.49795476,0.093787099,0.626839317,-0.032461677,0.032461677,8.5,0.059544803,-0.077508153,0.008487567,-0.026817834,0.035891981,-0.028333443,0.001964481,0.002564764,0.000321816,0.002909953,-0.0034498,0.00100278,-0.001362819,-6.94E-05,-0.000293587,-0.001200661,-0.000916424,-0.000786077,1.45E-07,-4.05E-17,2.017452281,0.011687146,0.060161361,-0.031154012,-0.030717558,0.034012618,-0.023019876,0.002239599,0.001922802,0.003600692,0.002537835,-0.00348257,-0.001205864,0.000589573,-0.000147347,-0.000327519,0.001453384,-0.000319975,-0.000787632,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.34
1056,1378,1076,1170,624,657,480,357,327,1.280669145,1.304924242,0.981412639,1378.902564,0.038619556,11.51901568,0.081632653,0.616422287,-0.041852182,0.041852182,6.638297872,0.068021778,-0.073151298,0.049466986,-0.027246563,0.029639133,-0.034928354,-0.00069372,0.003939465,0.002797516,0.003187827,-0.004379564,0.003089828,-0.001072485,4.35E-05,0.000700619,-0.00054042,-0.002247735,-0.000762405,-7.69E-08,-2.03E-17,2.002563336,0.028026264,0.086149749,-0.006761344,-0.030608768,0.027282686,-0.029828367,-0.000279661,0.001175786,0.00711075,0.002465174,-0.004453991,-0.000594513,0.002053325,0.000276696,0.000702784,0.001545379,-0.001719753,-0.000763592,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,6.42
1089,1402,1082,1168,638,654,488,359,339,1.295748614,1.287419651,1.006469501,1402.932363,0.034524287,11.51443183,0.091050584,0.610568639,-0.038222222,0.038222222,7.418604651,0.083711566,-0.071345137,0.016004131,-0.009727722,0.03381686,-0.037458776,0.002284309,0.003238403,0.00291323,0.005033041,-0.001986281,0.000554258,8.76E-05,-0.002358318,-0.000488401,-0.001290633,-0.000745564,-0.001016944,6.98E-08,-5.85E-17,2.022918447,0.035922726,0.06065176,-0.020603386,-0.014907452,0.03886777,-0.030476673,0.002640357,0.000330612,0.005892935,0.004526023,-0.002020817,0.00013646,-0.000347476,-0.002300273,0.000275822,0.001495043,-9.86E-05,-0.001018888,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,6.2
